Organism	Node	Score
Rat	chebi:57506	0
Rat	chebi:58315	0
Rat	266807	0
Rat	cpd:C01382	0
Rat	114613	0
Rat	29475	0
Rat	cpd:C02515	0
Rat	25430	0
Rat	79107	0
Rat	cpd:C01829	0
Rat	chebi:57972	0
Rat	289632	0
Rat	chebi:57865	0
Rat	289827	0
Rat	chebi:46398	0
Rat	685076	0
Rat	690987	0
Rat	chebi:16077	0
Rat	81675	0
Rat	chebi:58225	0
Rat	309513	0
Rat	288588	0
Rat	266713	0
Rat	304832	0
Rat	363493	0
Rat	100361574	0
Rat	81807	0
Rat	300837	0
Rat	502227	0
Rat	83828	0
Rat	306261	0
Rat	362479	0
Rat	298075	0
Rat	690966	0
Rat	170844	0
Rat	83830	0
Rat	305851	0
Rat	305455	0
Rat	682902	0
Rat	289561	0
Rat	266787	0
Rat	292778	0
Rat	293345	0
Rat	294236	0
Rat	363064	0
Rat	303918	0
Rat	689116	0
Rat	64525	0
Rat	117526	0
Rat	293184	0
Rat	83503	0
Rat	307485	0
Rat	303281	0
Rat	117017	0
Rat	308415	0
Rat	498109	0
Rat	291414	0
Rat	306516	0
Rat	316123	0
Rat	364834	0
Rat	361365	0
Rat	81673	0
Rat	84389	0
Rat	chebi:61557	0
Rat	171152	0
Rat	303132	0
Rat	309638	0
Rat	288651	0
Rat	294258	0
Rat	373541	0
Rat	498453	0
Rat	301119	0
Rat	294018	0
Rat	361580	0
Rat	287608	0
Rat	294693	0
Rat	310784	0
Rat	361531	0
Rat	81785	0
Rat	291703	0
Rat	291705	0
Rat	363633	0
Rat	408206	0
Rat	116568	0
Rat	246247	0
Rat	24379	0
Rat	246248	0
Rat	685365	0
Rat	cpd:C01678	0
Rat	60356	0
Rat	29566	0
Rat	cpd:C00245	0
Rat	cpd:C00606	0
Rat	309732	0
Rat	cpd:C00506	0
Rat	156275	0
Rat	rno-miR-500-3p	0
Rat	cpd:C05122	0
Rat	304922	0
Rat	25256	0
Rat	81718	0
Rat	313220	0
Rat	cpd:C00097	0
Rat	367181	0
Rat	685351	0
Rat	24380	0
Rat	681043	0
Rat	246245	0
Rat	cpd:C00519	0
Rat	289193	0
Rat	cpd:C05844	0
Rat	84493	0
Rat	114628	0
Rat	286970	0
Rat	302973	0
Rat	300664	0
Rat	303639	0
Rat	chebi:57643	0
Rat	25270	0
Rat	363516	0
Rat	cpd:C00550	0
Rat	cpd:C01356	0
Rat	79248	0
Rat	84356	0
Rat	155192	0
Rat	chebi:64716	0
Rat	299609	0
Rat	cpd:C00638	0
Rat	chebi:57836	0
Rat	362896	0
Rat	291754	0
Rat	291752	0
Rat	302934	0
Rat	cpd:C00162	0
Rat	24332	0
Rat	313672	0
Rat	310575	0
Rat	294094	0
Rat	60335	0
Rat	cpd:C00165	0
Rat	288075	0
Rat	292949	0
Rat	293619	0
Rat	304822	0
Rat	499663	0
Rat	cpd:C00195	0
Rat	chebi:33575	0
Rat	307562	0
Rat	299587	0
Rat	295190	0
Rat	309528	0
Rat	303687	0
Rat	307563	0
Rat	306871	0
Rat	50692	0
Rat	295543	0
Rat	chebi:57560	0
Rat	chebi:77364	0
Rat	300046	0
Rat	316400	0
Rat	303277	0
Rat	353304	0
Rat	290864	0
Rat	24835	0
Rat	266610	0
Rat	25625	0
Rat	687813	0
Rat	311786	0
Rat	311401	0
Rat	83537	0
Rat	310677	0
Rat	57027	0
Rat	312937	0
Rat	306886	0
Rat	60371	0
Rat	100362554	0
Rat	64044	0
Rat	94338	0
Rat	94193	0
Rat	688466	0
Rat	246756	0
Rat	63879	0
Rat	81859	0
Rat	rno-miR-130b-3p	0
Rat	78971	0
Rat	83427	0
Rat	117279	0
Rat	115771	0
Rat	308493	0
Rat	246244	0
Rat	364386	0
Rat	362828	0
Rat	60383	0
Rat	25441	0
Rat	rno-let-7i-5p	0
Rat	246097	0
Rat	25385	0
Rat	246775	0.847297855149108
Rat	287730	0
Rat	24816	0
Rat	24938	0
Rat	cpd:C00163	0
Rat	25107	0
Rat	408243	0
Rat	25108	0
Rat	688605	0
Rat	29385	0
Rat	316019	0
Rat	246075	0
Rat	379044	0
Rat	116498	0
Rat	282832	3.17805378138961
Rat	25340	0
Rat	25342	0
Rat	50672	0
Rat	chebi:20067	0
Rat	29141	0
Rat	292409	0
Rat	64042	0
Rat	308408	0
Rat	292413	0
Rat	246759	4.70148973578065
Rat	25593	0
Rat	314649	0
Rat	292419	0
Rat	59264	0
Rat	63887	0
Rat	292661	0
Rat	25569	0
Rat	297795	0
Rat	63889	0
Rat	767613	0
Rat	29363	3.17805378138961
Rat	54258	2.54149409809895
Rat	84348	0
Rat	81752	0
Rat	24232	0
Rat	305236	4.70148973578065
Rat	cpd:C01717	0
Rat	50577	0
Rat	289023	0
Rat	chebi:52450	0
Rat	171551	0
Rat	cpd:C16537	0
Rat	24807	0
Rat	24806	0
Rat	24808	0
Rat	24929	0
Rat	290493	0
Rat	292310	0
Rat	292794	0
Rat	117549	0
Rat	295144	0
Rat	192223	0
Rat	25570	0
Rat	317219	0
Rat	81503	0
Rat	29256	0
Rat	498289	0
Rat	cpd:C00639	0
Rat	362506	0
Rat	362505	0
Rat	chebi:50122	0
Rat	497196	0
Rat	100911796	0
Rat	497078	0
Rat	299242	0
Rat	117264	0
Rat	cpd:C00246	0
Rat	57305	0
Rat	353250	0
Rat	84007	0
Rat	308163	0
Rat	60399	0
Rat	57302	0
Rat	89810	0
Rat	360579	0
Rat	171056	2.54149409809895
Rat	365228	0
Rat	66024	0
Rat	cpd:C14777	0
Rat	66025	0
Rat	306307	0
Rat	25555	0
Rat	89808	0
Rat	cpd:C02679	0
Rat	81644	0
Rat	306792	0
Rat	29237	0
Rat	cpd:C00253	0
Rat	192205	0
Rat	29235	0
Rat	192206	0
Rat	24221	0
Rat	29234	0
Rat	cpd:C01585	0
Rat	29597	0
Rat	84475	3.17805378138961
Rat	29471	0
Rat	171044	0
Rat	360918	0
Rat	314386	0
Rat	24797	0
Rat	685243	0
Rat	24677	0
Rat	25524	0
Rat	363866	0
Rat	114098	0
Rat	114099	0
Rat	cpd:C05951	0
Rat	84023	0
Rat	cpd:C05952	0
Rat	294807	0
Rat	100124593	3.17805378138961
Rat	25652	0
Rat	24323	0
Rat	24326	0
Rat	cpd:C00033	0
Rat	29335	0
Rat	301086	2.54149409809895
Rat	690158	0
Rat	367315	0
Rat	cpd:C00712	0
Rat	266997	0
Rat	24659	0
Rat	314480	0
Rat	cpd:C11695	0
Rat	114105	0
Rat	25504	0
Rat	309212	0
Rat	cpd:C00205	0
Rat	78964	0
Rat	chebi:31011	0
Rat	171371	0
Rat	497942	0
Rat	498475	0
Rat	cpd:C02198	0
Rat	192648	0
Rat	192649	0
Rat	246358	0
Rat	114215	0
Rat	29316	0
Rat	338443	0
Rat	297025	0
Rat	25516	0
Rat	25637	0
Rat	408199	0
Rat	310444	0
Rat	cpd:C00696	0
Rat	310327	0
Rat	cpd:C00212	0
Rat	501177	0
Rat	cpd:C06314	0
Rat	chebi:58961	0
Rat	chebi:60119	0
Rat	301066	3.17805378138961
Rat	chebi:52288	0
Rat	25605	0
Rat	679957	0
Rat	cpd:C11596	0
Rat	287910	0
Rat	298006	0
Rat	25723	0
Rat	362454	0
Rat	cpd:C00584	0
Rat	cpd:C01312	0
Rat	498335	0
Rat	366270	0
Rat	25616	0
Rat	29538	0
Rat	29415	0
Rat	245920	4.70148973578065
Rat	83518	0
Rat	24889	0
Rat	266607	0
Rat	60665	0
Rat	78976	0
Rat	25298	0
Rat	679975	0
Rat	54305	0
Rat	690198	0
Rat	25706	0
Rat	170926	0
Rat	259224	0
Rat	259222	0
Rat	24613	0
Rat	25380	0
Rat	25264	0
Rat	25265	0
Rat	363682	2.54149409809895
Rat	29180	0
Rat	288995	0
Rat	378939	0
Rat	691774	0
Rat	116677	0
Rat	29636	0
Rat	64803	0
Rat	24182	0
Rat	25033	0
Rat	29191	0
Rat	24180	0
Rat	287673	0
Rat	499194	0
Rat	cpd:C13856	0
Rat	24717	0
Rat	cpd:C02165	0
Rat	cpd:C02166	0
Rat	63843	0
Rat	25248	0
Rat	25369	0
Rat	25007	0
Rat	260319	0
Rat	chebi:37098	0
Rat	60337	0
Rat	58812	0
Rat	360750	0
Rat	24604	0
Rat	63850	0
Rat	29733	0
Rat	171108	0
Rat	83567	0
Rat	310869	0
Rat	29290	0
Rat	171101	0
Rat	58949	0
Rat	292868	0
Rat	81707	0
Rat	65205	0
Rat	288626	0
Rat	24291	0
Rat	83513	0
Rat	25481	0
Rat	29543	0
Rat	24594	0
Rat	116510	0
Rat	cpd:C00607	0
Rat	306404	0
Rat	117061	0
Rat	85253	0
Rat	24841	0
Rat	24523	0
Rat	63849	0
Rat	29175	0
Rat	299606	0
Rat	292858	0
Rat	291848	0
Rat	113976	0
Rat	chebi:27283	0
Rat	94340	0
Rat	chebi:57380	0
Rat	117243	0
Rat	171410	0
Rat	25288	0
Rat	364134	0
Rat	chebi:71451	0
Rat	chebi:57384	0
Rat	300783	0
Rat	cpd:C16218	0
Rat	cpd:C16217	0
Rat	chebi:57368	0
Rat	cpd:C01086	0
Rat	171402	0
Rat	chebi:71407	0
Rat	361895	0
Rat	171400	0
Rat	498728	0
Rat	chebi:63821	0
Rat	362540	0
Rat	114024	0
Rat	301120	0
Rat	chebi:32395	0
Rat	309449	0
Rat	498962	0
Rat	679532	0
Rat	191576	0
Rat	chebi:57394	0
Rat	cpd:C00658	0
Rat	408248	0
Rat	287772	0
Rat	292766	0
Rat	288589	0
Rat	116722	0
Rat	29669	0
Rat	29668	0
Rat	29425	0
Rat	100360846	0
Rat	117263	0
Rat	25581	0
Rat	364814	0
Rat	29666	0
Rat	498433	0
Rat	360814	0
Rat	365388	0
Rat	300084	0
Rat	85492	0
Rat	117262	0
Rat	287984	0
Rat	305539	0
Rat	25597	0
Rat	289924	0
Rat	296651	0
Rat	94198	0
Rat	29673	0
Rat	29671	0
Rat	29670	0
Rat	192126	0
Rat	29677	2.09074107987555
Rat	29676	2.09074107987555
Rat	29675	2.09074107987555
Rat	306073	0
Rat	287670	2.09074107987555
Rat	304893	0
Rat	290206	0
Rat	81827	0
Rat	287716	2.09074107987555
Rat	161475	2.09074107987555
Rat	83806	2.09074107987555
Rat	311078	2.09074107987555
Rat	296072	0
Rat	83499	2.09074107987555
Rat	24592	0
Rat	24968	2.09074107987555
Rat	24967	2.09074107987555
Rat	301555	0
Rat	291983	2.09074107987555
Rat	29614	2.09074107987555
Rat	689852	2.09074107987555
Rat	314596	0
Rat	307821	2.09074107987555
Rat	29372	0
Rat	308478	0
Rat	289990	2.09074107987555
Rat	chebi:57292	0
Rat	cpd:C01213	0
Rat	cpd:C00683	0
Rat	687008	0
Rat	cpd:C00194	0
Rat	293829	0
Rat	294429	0
Rat	300711	0
Rat	291874	0
Rat	362281	0
Rat	113975	0
Rat	266759	0
Rat	292085	0
Rat	117021	0
Rat	116456	0
Rat	307997	0
Rat	58958	0
Rat	362557	0
Rat	113929	0
Rat	293103	0
Rat	362293	0
Rat	79245	0
Rat	81800	0
Rat	29753	0
Rat	300259	0
Rat	288444	0
Rat	287830	0
Rat	297994	0
Rat	295692	0
Rat	362335	0
Rat	307133	0
Rat	311427	0
Rat	306007	0
Rat	366734	0
Rat	25617	0
Rat	65274	0
Rat	303536	0
Rat	293524	0
Rat	rno-miR-133b-5p	0
Rat	29734	0
Rat	297522	0
Rat	rno-miR-378a-5p	0
Rat	245922	0
Rat	685055	0
Rat	81738	0
Rat	683983	0
Rat	53372	0
Rat	25497	0
Rat	499974	0
Rat	299706	0
Rat	368044	0
Rat	297932	0
Rat	293650	0
Rat	297797	0
Rat	170824	0
Rat	298103	0
Rat	296981	0
Rat	299971	0
Rat	83615	0
Rat	299159	0
Rat	170667	0
Rat	cpd:C05359	0
Rat	288371	0
Rat	436582	0
Rat	24825	0
Rat	312052	0
Rat	cpd:C14819	0
Rat	29757	0
Rat	297566	0
Rat	289407	0
Rat	685232	0
Rat	117596	0
Rat	94170	0
Rat	116664	0
Rat	366545	0
Rat	362802	0
Rat	291969	0
Rat	288562	0
Rat	161452	0
Rat	309179	0
Rat	362356	0
Rat	79257	0
Rat	501584	0
Rat	29382	0
Rat	113927	0
Rat	81717	0
Rat	308692	0
Rat	100360606	0
Rat	679110	0
Rat	25565	0
Rat	362533	0
Rat	691318	0
Rat	312754	0
Rat	84424	0
Rat	287280	0
Rat	312451	0
Rat	299147	0
Rat	293733	0
Rat	363131	0
Rat	308761	0
Rat	306464	0
Rat	679342	0
Rat	302783	0
Rat	rno-miR-139-5p	0
Rat	294712	0
Rat	287624	0
Rat	287746	0
Rat	291441	0
Rat	293860	0
Rat	257644	0
Rat	362044	0
Rat	685909	0
Rat	690131	0
Rat	362965	0
Rat	315151	0
Rat	25448	0
Rat	94266	0
Rat	100360868	0
Rat	259242	0
Rat	cpd:C00067	0
Rat	60377	0
Rat	363028	0
Rat	25576	0
Rat	315164	0
Rat	25577	0
Rat	64627	0
Rat	360564	0
Rat	29495	0
Rat	81745	0
Rat	362186	0
Rat	680312	0
Rat	304951	0
Rat	308516	0
Rat	289150	0
Rat	361416	0
Rat	499933	0
Rat	302976	0
Rat	64515	0
Rat	297176	0
Rat	680006	0
Rat	303037	0
Rat	364018	0
Rat	307511	0
Rat	29355	0
Rat	chebi:58088	0
Rat	363059	0
Rat	65052	0
Rat	500987	0
Rat	114764	0
Rat	311793	0
Rat	79115	0
Rat	303251	0
Rat	cpd:C00704	0
Rat	286993	0
Rat	501706	0
Rat	170538	0
Rat	114514	0
Rat	83836	0
Rat	298850	0
Rat	83721	0
Rat	363198	0
Rat	691488	0
Rat	362548	0
Rat	304477	0
Rat	364723	0
Rat	100359692	0
Rat	291159	0
Rat	291152	0
Rat	56010	0
Rat	56011	0
Rat	316425	0
Rat	25744	0
Rat	297383	0
Rat	114592	0
Rat	170845	0
Rat	310678	0
Rat	85252	0
Rat	94195	0
Rat	25515	0
Rat	690538	0
Rat	117056	0
Rat	79249	0
Rat	83620	0
Rat	685867	0
Rat	79129	0
Rat	679994	0
Rat	680615	0
Rat	100910200	0
Rat	287598	0
Rat	301701	0
Rat	307805	0
Rat	29648	0
Rat	100361558	0
Rat	500545	0
Rat	361247	0
Rat	102549061	0
Rat	292279	0
Rat	295661	0
Rat	360840	0
Rat	102549173	0
Rat	295277	0
Rat	117538	0
Rat	681185	0
Rat	295274	0
Rat	25023	0
Rat	308443	0
Rat	306945	0
Rat	498310	0
Rat	296137	0
Rat	311860	0
Rat	314212	0
Rat	360620	0
Rat	365877	0
Rat	500904	0
Rat	317252	0
Rat	114004	0
Rat	116547	0
Rat	83572	0
Rat	681050	0
Rat	298696	0
Rat	114243	0
Rat	58940	0
Rat	300030	0
Rat	690795	0
Rat	684439	0
Rat	360886	0
Rat	25466	0
Rat	361749	0
Rat	25556	0
Rat	chebi:58539	0
Rat	rno-let-7d-5p	0
Rat	25699	0
Rat	cpd:C00070	0
Rat	25085	0
Rat	cpd:C00113	0
Rat	24661	0
Rat	307151	0
Rat	60373	0
Rat	117282	0
Rat	303731	0
Rat	303730	0
Rat	287662	0
Rat	312690	0
Rat	313038	0
Rat	rno-miR-450a-5p	0
Rat	rno-miR-128-3p	0
Rat	304850	0
Rat	309626	0
Rat	cpd:C07297	0
Rat	cpd:C07296	0
Rat	cpd:C03017	0
Rat	cpd:C00487	0
Rat	chebi:63874	0
Rat	311849	0
Rat	chebi:63856	0
Rat	chebi:63914	0
Rat	chebi:51341	0
Rat	296138	0
Rat	cpd:C02571	0
Rat	83842	0
Rat	83522	0
Rat	chebi:64039	0
Rat	chebi:63803	0
Rat	301128	0
Rat	rno-miR-30d-5p	0
Rat	156826	0
Rat	690043	0
Rat	rno-miR-30c-5p	0
Rat	290997	0
Rat	64046	0
Rat	65179	0
Rat	290631	0
Rat	316794	0
Rat	296099	0
Rat	307766	0
Rat	680537	0
Rat	85245	0
Rat	cpd:C00019	0
Rat	85482	0
Rat	64012	0
Rat	rno-miR-30b-5p	0
Rat	368002	0
Rat	cpd:C00021	0
Rat	29722	0
Rat	192218	0
Rat	114212	0
Rat	308669	0
Rat	289468	0
Rat	287927	0
Rat	24842	0
Rat	313539	0
Rat	361815	0
Rat	362704	0
Rat	288003	0
Rat	304528	0
Rat	100362333	0
Rat	84490	0
Rat	288414	0
Rat	116468	0
Rat	299112	0
Rat	298098	0
Rat	79116	0
Rat	362385	0
Rat	29240	0
Rat	304573	0
Rat	100359731	0
Rat	83508	0
Rat	363924	0
Rat	299638	0
Rat	301014	0
Rat	295052	0
Rat	171366	0
Rat	360588	0
Rat	497856	0
Rat	294800	0
Rat	114494	0
Rat	498411	0
Rat	290805	0
Rat	291787	0
Rat	298534	0
Rat	100361529	0
Rat	310034	0
Rat	140583	0
Rat	306734	0
Rat	246142	0
Rat	294408	0
Rat	24708	0
Rat	291145	0
Rat	302935	0
Rat	304569	0
Rat	rno-miR-106b-5p	0
Rat	684681	0
Rat	94165	0
Rat	24437	0
Rat	116685	0
Rat	363849	0
Rat	680522	0
Rat	rno-let-7d-3p	0
Rat	84017	0
Rat	117062	0
Rat	314642	0
Rat	24253	0
Rat	307798	0
Rat	288671	0
Rat	291689	0
Rat	290875	0
Rat	290232	0
Rat	293104	0
Rat	114851	0
Rat	313048	0
Rat	311412	0
Rat	116484	0
Rat	305420	0
Rat	366381	0
Rat	498183	0
Rat	24356	0
Rat	rno-miR-222-3p	0
Rat	hsa-miR-191-5p	0
Rat	314856	0
Rat	25164	0
Rat	361403	0
Rat	312299	0
Rat	304798	0
Rat	246060	0
Rat	94201	0
Rat	296368	0
Rat	hsa-miR-374a-5p	0
Rat	83712	0
Rat	500054	0
Rat	361389	0
Rat	25261	0
Rat	498030	0
Rat	rno-miR-338-3p	0
Rat	rno-miR-221-3p	0
Rat	362485	0
Rat	304490	0
Rat	294917	0
Rat	361798	0
Rat	297758	0
Rat	292588	0
Rat	293155	0
Rat	100360936	0
Rat	rno-miR-129-5p	0
Rat	304063	0
Rat	83571	0
Rat	rno-miR-208b-3p	0
Rat	296558	0
Rat	114483	0
Rat	307861	0
Rat	360643	0
Rat	cpd:C05634	0
Rat	cpd:C05635	0
Rat	29539	0
Rat	292406	0
Rat	297757	0
Rat	289007	0
Rat	64456	0
Rat	66015	0
Rat	310670	0
Rat	312566	0
Rat	102554393	0
Rat	315879	0
Rat	314655	0
Rat	299314	0
Rat	171569	0
Rat	294809	0
Rat	364630	0
Rat	311827	0
Rat	300474	0
Rat	474348	0
Rat	308787	0
Rat	309686	0
Rat	25553	0
Rat	291394	0
Rat	cpd:C00083	0
Rat	cpd:C00049	0
Rat	81656	0
Rat	688800	0
Rat	cpd:C01013	0
Rat	cpd:C05340	0
Rat	cpd:C05341	0
Rat	65135	0
Rat	cpd:C01262	0
Rat	298079	0
Rat	29473	0
Rat	cpd:C00099	0
Rat	50681	0
Rat	cpd:C00894	0
Rat	cpd:C00135	0
Rat	688778	0
Rat	cpd:C05665	0
Rat	301384	0
Rat	cpd:C05668	0
Rat	308652	0
Rat	309147	0
Rat	170670	0
Rat	64040	0
Rat	291450	0
Rat	81708	0
Rat	81632	0
Rat	116593	0
Rat	cpd:C00986	0
Rat	cpd:C00106	0
Rat	cpd:C02642	0
Rat	cpd:C00386	0
Rat	85239	0
Rat	309150	0
Rat	cpd:C00024	0
Rat	cpd:C00222	0
Rat	307212	0
Rat	65183	0
Rat	cpd:C00429	0
Rat	64304	0
Rat	cpd:C00315	0
Rat	cpd:C00750	0
Rat	25375	0
Rat	140547	0
Rat	171142	0
Rat	360819	0
Rat	498002	0
Rat	365155	0
Rat	315210	0
Rat	689820	0
Rat	114502	0
Rat	360531	0
Rat	362831	0
Rat	685179	0
Rat	303470	0
Rat	363002	0
Rat	362834	0
Rat	303113	0
Rat	rno-miR-322-5p	0
Rat	303514	0
Rat	291844	0
Rat	297705	0
Rat	303518	0
Rat	286897	0
Rat	296732	0
Rat	299295	0
Rat	298595	0
Rat	289372	0
Rat	302553	0
Rat	360665	0
Rat	288563	0
Rat	689883	0
Rat	296501	0
Rat	312440	0
Rat	312678	0
Rat	29520	0
Rat	361925	0
Rat	308345	0
Rat	363026	0
Rat	290925	0
Rat	361402	0
Rat	100312983	0
Rat	317464	0
Rat	295384	0
Rat	444984	0
Rat	306571	0
Rat	315959	0
Rat	84577	0
Rat	60421	0
Rat	304794	0
Rat	306819	0
Rat	364382	0
Rat	689582	0
Rat	83833	0
Rat	362594	0
Rat	310638	0
Rat	361825	0
Rat	290829	0
Rat	58919	0
Rat	84481	0
Rat	361700	0
Rat	293668	0
Rat	290831	0
Rat	64520	0
Rat	300206	0
Rat	362093	0
Rat	54282	0
Rat	311575	0
Rat	29512	0
Rat	29511	0
Rat	301020	0
Rat	310769	0
Rat	266670	0
Rat	hsa-miR-16-5p	0
Rat	364785	0
Rat	hsa-miR-15a-5p	0
Rat	366980	0
Rat	290284	0
Rat	297597	0
Rat	26295	0
Rat	689954	0
Rat	310614	0
Rat	304061	0
Rat	306764	0
Rat	361724	0
Rat	361688	0
Rat	310194	0
Rat	317425	0
Rat	310352	0
Rat	316328	0
Rat	363519	0
Rat	89820	0
Rat	362825	0
Rat	309647	0
Rat	306254	0
Rat	rno-miR-652-3p	0
Rat	500538	0
Rat	311332	0
Rat	56761	0
Rat	29146	0
Rat	84010	0
Rat	499870	0
Rat	303375	0
Rat	499966	0
Rat	25026	0
Rat	24695	0
Rat	81648	0
Rat	25029	0
Rat	24694	0
Rat	25024	0
Rat	56813	0
Rat	117064	0
Rat	58959	0
Rat	64680	0
Rat	58965	0
Rat	56820	0
Rat	58966	0
Rat	29555	0
Rat	29151	0
Rat	24476	0
Rat	171519	0
Rat	116506	0
Rat	24875	0
Rat	81753	0
Rat	25040	0
Rat	29446	0
Rat	25321	0
Rat	399475	0
Rat	24769	0
Rat	24167	0
Rat	81779	0
Rat	316137	0
Rat	25051	0
Rat	24241	0
Rat	24166	0
Rat	64120	0
Rat	156873	0
Rat	445371	0
Rat	29712	0
Rat	64119	0
Rat	116649	0
Rat	rno-miR-187-3p	0
Rat	cpd:C00238	0
Rat	84429	0
Rat	59324	0
Rat	688996	0
Rat	170899	0
Rat	116489	0
Rat	276720	0
Rat	29553	0
Rat	499303	0
Rat	65272	0
Rat	116491	0
Rat	24616	0
Rat	298483	0
Rat	24813	0
Rat	cpd:C00166	0
Rat	cpd:C01179	0
Rat	287305	0
Rat	rno-miR-133a-3p	0
Rat	cpd:C00079	0
Rat	24401	0
Rat	25721	0
Rat	100360621	0
Rat	cpd:C00082	0
Rat	chebi:58303	0
Rat	chebi:73315	0
Rat	84114	0
Rat	chebi:57642	0
Rat	287380	0
Rat	84470	0
Rat	chebi:63818	0
Rat	500526	0
Rat	306141	0
Rat	300126	0
Rat	406168	0
Rat	365793	0
Rat	500249	0
Rat	361190	0
Rat	293181	0
Rat	361187	0
Rat	299957	0
Rat	363123	0
Rat	308762	0
Rat	64043	0
Rat	65134	0
Rat	24827	0
Rat	287983	0
Rat	65138	0
Rat	65137	0
Rat	300807	0
Rat	310843	0
Rat	58842	0
Rat	305268	0
Rat	307200	0
Rat	chebi:42548	0
Rat	192243	0
Rat	314180	0
Rat	406161	0
Rat	29243	0
Rat	307893	0
Rat	287523	0
Rat	65158	0
Rat	287765	0
Rat	316131	0
Rat	363164	0
Rat	315287	0
Rat	114711	0
Rat	288617	0
Rat	24800	0
Rat	500262	0
Rat	252853	0
Rat	308511	0
Rat	304157	0
Rat	65165	0
Rat	316583	0
Rat	83826	0
Rat	362081	0
Rat	501145	0
Rat	29461	0
Rat	83834	0
Rat	29468	0
Rat	54279	0
Rat	116718	0
Rat	498272	0
Rat	306549	0
Rat	364032	0
Rat	295568	0
Rat	641452	0
Rat	687696	0
Rat	287706	0
Rat	287709	0
Rat	chebi:61248	0
Rat	307404	0
Rat	cpd:C06241	0
Rat	304579	0
Rat	360915	0
Rat	307848	0
Rat	688993	0
Rat	293154	0
Rat	29448	0
Rat	79110	0
Rat	294241	0
Rat	79112	0
Rat	83614	0
Rat	502017	0
Rat	79117	0
Rat	304343	0
Rat	252889	0
Rat	364050	0
Rat	360928	0
Rat	93646	0
Rat	chebi:88130	0
Rat	292074	0
Rat	25094	0
Rat	chebi:60377	0
Rat	498005	0
Rat	chebi:58069	0
Rat	65196	0
Rat	290744	0
Rat	498486	0
Rat	100361891	0
Rat	114589	0
Rat	685860	0
Rat	296285	0
Rat	315212	0
Rat	25747	0
Rat	100361658	0
Rat	415062	0
Rat	24890	0
Rat	296290	0
Rat	chebi:16650	0
Rat	299799	0
Rat	305895	0
Rat	56816	0
Rat	366478	0
Rat	303478	0
Rat	140638	0
Rat	140639	0
Rat	360709	0
Rat	64442	0
Rat	64445	0
Rat	307838	0
Rat	290994	0
Rat	289525	0
Rat	cpd:C04256	0
Rat	315222	0
Rat	297393	0
Rat	54400	0
Rat	cpd:C04257	0
Rat	171361	0
Rat	305424	0
Rat	304571	0
Rat	306750	0
Rat	171122	0
Rat	304334	0
Rat	171121	0
Rat	287593	0
Rat	303244	0
Rat	366265	0
Rat	24874	0
Rat	359728	0
Rat	315668	0
Rat	cpd:C06688	0
Rat	303692	0
Rat	288692	0
Rat	171154	0
Rat	287362	0
Rat	64460	0
Rat	24648	0
Rat	266601	0
Rat	287367	0
Rat	64462	0
Rat	313020	0
Rat	114558	0
Rat	298012	0
Rat	299346	0
Rat	116740	0
Rat	140665	0
Rat	362902	0
Rat	297337	0
Rat	289717	0
Rat	313231	0
Rat	245974	0
Rat	313233	0
Rat	25700	0
Rat	295394	0
Rat	315405	0
Rat	316976	0
Rat	305853	0
Rat	chebi:29919	0
Rat	367384	0
Rat	313242	0
Rat	313488	0
Rat	297593	0
Rat	297592	0
Rat	299521	0
Rat	171565	0
Rat	chebi:37563	0
Rat	171329	0
Rat	362924	0
Rat	303201	0
Rat	366061	0
Rat	303886	0
Rat	367152	0
Rat	304978	0
Rat	100360302	0
Rat	311030	0
Rat	500225	0
Rat	24832	0
Rat	681033	0
Rat	81830	0
Rat	313445	0
Rat	298692	0
Rat	chebi:91125	0
Rat	chebi:91124	0
Rat	360518	0
Rat	362934	0
Rat	171111	0
Rat	58817	0
Rat	303652	0
Rat	81816	0
Rat	81812	0
Rat	298452	0
Rat	100361647	0
Rat	688913	0
Rat	311039	0
Rat	56646	0
Rat	313216	0
Rat	171102	0
Rat	114122	0
Rat	501550	0
Rat	500221	0
Rat	315639	0
Rat	cpd:C03146	0
Rat	192263	0
Rat	303743	0
Rat	25227	0
Rat	299156	0
Rat	313304	0
Rat	117103	0
Rat	298071	0
Rat	24375	0
Rat	291439	0
Rat	499968	0
Rat	288038	0
Rat	303755	0
Rat	303754	0
Rat	chebi:91280	0
Rat	63996	0
Rat	25236	0
Rat	25478	0
Rat	314405	0
Rat	314644	0
Rat	288041	0
Rat	367073	0
Rat	291212	0
Rat	100362121	0
Rat	25685	0
Rat	313770	0
Rat	310261	0
Rat	309035	0
Rat	314855	0
Rat	chebi:91284	0
Rat	690102	0
Rat	chebi:91283	0
Rat	chebi:91282	0
Rat	541462	0
Rat	chebi:91281	0
Rat	266688	0
Rat	292311	0
Rat	689377	0
Rat	64624	0
Rat	24367	0
Rat	313782	0
Rat	367083	0
Rat	313536	0
Rat	117553	0
Rat	315958	0
Rat	chebi:60615	0
Rat	303702	0
Rat	300674	0
Rat	64631	0
Rat	64633	0
Rat	25423	0
Rat	313743	0
Rat	683630	0
Rat	171058	0
Rat	309010	0
Rat	691259	0
Rat	chebi:57683	0
Rat	362636	0
Rat	rno-miR-96-5p	0
Rat	300445	0
Rat	288238	0
Rat	290794	0
Rat	94273	0
Rat	25434	0
Rat	689197	0
Rat	171049	0
